product_slug,product_name,product_page_url,version_count,bu,active_count,active_version_urls,archive_count,archive_zip_urls
tibco-spotfire-for-apple-ipad,TIBCO Spotfire® for Apple iPad,https://docs.tibco.com/products/tibco-spotfire-for-apple-ipad,1,,0,,0,
tibco-spotfire-general,TIBCO Spotfire® General,https://docs.tibco.com/products/tibco-spotfire-general,1,,1,https://docs.tibco.com/products/tibco-spotfire-general,0,
tibco-spotfire-lead-discovery,TIBCO Spotfire® Lead Discovery,https://docs.tibco.com/products/tibco-spotfire-lead-discovery,4,,1,https://docs.tibco.com/products/tibco-spotfire-lead-discovery-4-0,3,https://docs.tibco.com/pub/spotfire_lead_discovery/tibco-spotfire-lead-discovery-4-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire_lead_discovery/tibco-spotfire-lead-discovery-4-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire_lead_discovery/tibco-spotfire-lead-discovery-2-1_documentation.zip
tibco-spotfire-metrics-modeler,TIBCO Spotfire® Metrics Modeler,https://docs.tibco.com/products/tibco-spotfire-metrics-modeler,3,,0,,3,https://docs.tibco.com/pub/spotfire_metrics_modeler/tibco-spotfire-metrics-modeler-6-5-1_documentation.zip | https://docs.tibco.com/pub/spotfire_metrics_modeler/tibco-spotfire-metrics-modeler-6-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire_metrics_modeler/tibco-spotfire-metrics-modeler-6-0-0_documentation.zip
tibco-spotfire-metrics-services,TIBCO Spotfire® Metrics Services,https://docs.tibco.com/products/tibco-spotfire-metrics-services,3,,0,,3,https://docs.tibco.com/pub/spotfire_metrics_services/tibco-spotfire-metrics-services-6-5-1_documentation.zip | https://docs.tibco.com/pub/spotfire_metrics_services/tibco-spotfire-metrics-services-6-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire_metrics_services/tibco-spotfire-metrics-services-6-0-0_documentation.zip
tibco-spotfire-network-analytics,TIBCO Spotfire® Network Analytics,https://docs.tibco.com/products/tibco-spotfire-network-analytics,3,,0,,3,https://docs.tibco.com/pub/spot_network_analytics/tibco-spotfire-network-analytics-1-1-2_documentation.zip | https://docs.tibco.com/pub/spotfire_network_analytics/tibco-spotfire-network-analytics-1-1-1_documentation.zip | https://docs.tibco.com/pub/spotfire_network_analytics/tibco-spotfire-network-analytics-1-1_documentation.zip
tibco-spotfire-operations-analytics,TIBCO Spotfire® Operations Analytics,https://docs.tibco.com/products/tibco-spotfire-operations-analytics,1,,0,,1,https://docs.tibco.com/pub/spotfire_operations_analytics/tibco-spotfire-operations-analytics-1-1_documentation.zip
tibco-spotfire-professional,TIBCO Spotfire® Professional,https://docs.tibco.com/products/tibco-spotfire-professional,19,,0,,19,https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-7-0-2_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-7-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-7-0-0_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-5-4_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-5-3_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-5-2_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-5-1_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-0-3_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-0-2_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-professional-6-0-0_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-5-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-5-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-5-0-0_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-4-5-1_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-4-0-3_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-4-0-2_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-4-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire/tibco-spotfire-3-3-3_documentation.zip
tibco-spotfire-qualification,TIBCO Spotfire® Qualification,https://docs.tibco.com/products/tibco-spotfire-qualification,12,,0,,12,https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-10-2-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-10-1-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-10-0-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-14-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-13-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-12-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-11-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-10-1_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-10-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-9-1_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-9-0_documentation.zip | https://docs.tibco.com/pub/sfire_qual/tibco-spotfire-qualification-7-8-0_documentation.zip
tibco-spotfire-s,TIBCO Spotfire® S+,https://docs.tibco.com/products/tibco-spotfire-s,1,,0,,1,https://docs.tibco.com/pub/spotfire_s_plus/tibco-spotfire-s-8-2-0_documentation.zip
tibco-spotfire-web-player,TIBCO Spotfire® Web Player,https://docs.tibco.com/products/tibco-spotfire-web-player,34,,0,,34,https://docs.tibco.com/pub/sfire_webp/tibco-spotfire-web-player-7-0-2_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-7-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-7-0-0_documentation.zip | https://docs.tibco.com/pub/sfire_webp/tibco-spotfire-web-player-6-5-4_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-6-5-3_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-6-5-2_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-6-5-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-6-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-6-0-3_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-6-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-6-0-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-5-5-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-5-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-5-0-2_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-5-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-5-0-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-5-2_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-5-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-5-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-0-4_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-0-3_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-0-2_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-0-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-4-0-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-3-3_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-3-2_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-3-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-2-2_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-2-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-2-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-1-1_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-1-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-3-0-0_documentation.zip | https://docs.tibco.com/pub/spotfire_web_player/tibco-spotfire-web-player-2-2-0_documentation.zip
tibco-statistica-document-management-system,TIBCO Statistica® Document Management System,https://docs.tibco.com/products/tibco-statistica-document-management-system,5,,0,,5,https://docs.tibco.com/pub/stat-dms/tibco-statistica-document-management-system-13-6-0_documentation.zip | https://docs.tibco.com/pub/stat-dms/tibco-statistica-document-management-system-13-5-0_documentation.zip | https://docs.tibco.com/pub/stat-dms/tibco-statistica-document-management-system-13-4-0_documentation.zip | https://docs.tibco.com/pub/stat-dms/tibco-statistica-document-management-system-13-3-1_documentation.zip | https://docs.tibco.com/pub/stat-dms/tibco-statistica-document-management-system-13-3-0_documentation.zip
tibco-statistica-language-packs,TIBCO Statistica® Language Packs,https://docs.tibco.com/products/tibco-statistica-language-packs,3,,3,https://docs.tibco.com/products/tibco-statistica-language-packs-14-1-0 | https://docs.tibco.com/products/tibco-statistica-language-packs-13-5-0 | https://docs.tibco.com/products/tibco-statistica-language-packs-14-0-0,0,
tibco-streambase,TIBCO StreamBase®,https://docs.tibco.com/products/tibco-streambase,21,,0,,21,https://docs.tibco.com/pub/sb-cep/tibco-streambase-10-3-0_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-10-2-1_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-10-2-0_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-8_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-7_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-6_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-5_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-4_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-3_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-2_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-1_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-7-0_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-6-8_documentation.zip | https://docs.tibco.com/pub/sb-cep/tibco-streambase-7-6-7_documentation.zip | https://docs.tibco.com/pub/streambase_cep/tibco-streambase-7-6-6_documentation.zip | https://docs.tibco.com/pub/streambase_cep/tibco-streambase-7-6-5_documentation.zip | https://docs.tibco.com/pub/streambase_cep/tibco-streambase-7-6-4_documentation.zip | https://docs.tibco.com/pub/streambase_cep/tibco-streambase-7-6-3_documentation.zip | https://docs.tibco.com/pub/streambase_cep/tibco-streambase-7-6-2_documentation.zip | https://docs.tibco.com/pub/streambase_cep/tibco-streambase-7-6-1_documentation.zip | https://docs.tibco.com/pub/streambase_cep/tibco-streambase-7-6-0_documentation.zip
tibco-streambase-adapter-for-apache-flume,TIBCO StreamBase® Adapter for Apache Flume,https://docs.tibco.com/products/tibco-streambase-adapter-for-apache-flume,2,,0,,2,https://docs.tibco.com/emp/sb-ad-flume/tibco-streambase-adapter-for-apache-flume-7-6-8_documentation.zip | https://docs.tibco.com/emp/sb-ad-flume/tibco-streambase-adapter-for-apache-flume-7-6-7_documentation.zip
tibco-streambase-add-in-for-microsoft-excel,TIBCO StreamBase® Add-in for Microsoft Excel,https://docs.tibco.com/products/tibco-streambase-add-in-for-microsoft-excel,5,,0,,5,https://docs.tibco.com/pub/sb-addin-exc/tibco-streambase-add-in-for-microsoft-excel-2-7-0_documentation.zip | https://docs.tibco.com/pub/sb-addin-exc/tibco-streambase-add-in-for-microsoft-excel-2-6-0_documentation.zip | https://docs.tibco.com/pub/sb-addin-exc/tibco-streambase-add-in-for-microsoft-excel-2-5-1_documentation.zip | https://docs.tibco.com/pub/sb-addin-exc/tibco-streambase-add-in-for-microsoft-excel-2-4-0_documentation.zip | https://docs.tibco.com/pub/sb-addin-exc/tibco-streambase-add-in-for-microsoft-excel-2-3-0_documentation.zip
tibco-streambase-cep-connectivity-package,TIBCO StreamBase® CEP Connectivity Package,https://docs.tibco.com/products/tibco-streambase-cep-connectivity-package,8,,0,,8,https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-7-5_documentation.zip | https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-7-4_documentation.zip | https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-7-3_documentation.zip | https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-7-2_documentation.zip | https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-7-1_documentation.zip | https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-7-0_documentation.zip | https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-6-8_documentation.zip | https://docs.tibco.com/pub/sb-cep-conn/tibco-streambase-cep-connectivity-package-7-6-7_documentation.zip
tibco-streambase-high-performance-fix-engine,TIBCO StreamBase® High-Performance FIX Engine,https://docs.tibco.com/products/tibco-streambase-high-performance-fix-engine,36,,10,https://docs.tibco.com/products/tibco-streambase-high-performance-fix-engine-11-0-1 | https://docs.tibco.com/products/tibco-streambase-high-performance-fix-engine-10-6-4 | https://docs.tibco.com/products/spotfire-streambase-high-performance-fix-engine-11-1-0 | https://docs.tibco.com/products/spotfire-streambase-high-performance-fix-engine-10-6-5 | https://docs.tibco.com/products/spotfire-streambase-high-performance-fix-engine-10-6-6 | https://docs.tibco.com/products/spotfire-streambase-high-performance-fix-engine-11-1-1 | https://docs.tibco.com/products/tibco-streambase-high-performance-fix-engine-11-2-0 | https://docs.tibco.com/products/tibco-streambase-high-performance-fix-engine-11-2-1 | https://docs.tibco.com/products/tibco-streambase-high-performance-fix-engine-11-1-2 | https://docs.tibco.com/products/tibco-streambase-high-performance-fix-engine-11-1-3,26,https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-11-0-0_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-6-3_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-6-2_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-6-1_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-6-0_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-5-0_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-4-5_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-4-4_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-4-3_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-4-2_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-4-1_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-4-0_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-3-0_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-2-1_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-10-2-0_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-8_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-7_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-6_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-5_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-4_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-3_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-2_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-1_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-7-0_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-6-8_documentation.zip | https://docs.tibco.com/pub/sb-hp-fix/tibco-streambase-high-performance-fix-engine-7-6-7_documentation.zip
tibco-streambase-standard-edition,TIBCO StreamBase® Standard Edition,https://docs.tibco.com/products/tibco-streambase-standard-edition,1,,0,,1,https://docs.tibco.com/pub/sb-cep-std/tibco-streambase-standard-edition-7-7-4_documentation.zip
tibco-substation-es,TIBCO Substation ES™,https://docs.tibco.com/products/tibco-substation-es,12,,0,,12,https://docs.tibco.com/pub/substation/tibco-substation-es-2-14-0_documentation.zip | https://docs.tibco.com/pub/substation/tibco-substation-es-2-13-0_documentation.zip | https://docs.tibco.com/pub/substation/tibco-substation-es-2-12-1_documentation.zip | https://docs.tibco.com/pub/substation/tibco-substation-es-2-12-0_documentation.zip | https://docs.tibco.com/pub/substation/tibco-substation-es-2-11-1_documentation.zip | https://docs.tibco.com/pub/substation/tibco-substation-es-2-11-0_documentation.zip | https://docs.tibco.com/pub/substation/tibco-substation-es-2-10-0_documentation.zip | https://docs.tibco.com/pub/substation/tibco-substation-es-2-9-0_documentation.zip | https://docs.tibco.com/pub/substation_es/tibco-substation-es-2-8-1_documentation.zip | https://docs.tibco.com/pub/substation_es/tibco-substation-es-2-8-0_documentation.zip | https://docs.tibco.com/pub/substation_es/tibco-substation-es-2-7-0_documentation.zip | https://docs.tibco.com/pub/substation_es/tibco-substation-es-2-6-0_documentation.zip
tibco-transaction-interface-for-cics,TIBCO Transaction Interface™ for CICS,https://docs.tibco.com/products/tibco-transaction-interface-for-cics,8,,0,,8,https://docs.tibco.com/pub/substation-cics/tibco-transaction-interface-for-cics-2-14-0_documentation.zip | https://docs.tibco.com/pub/substation-cics/tibco-transaction-interface-for-cics-2-13-0_documentation.zip | https://docs.tibco.com/pub/substation-cics/tibco-transaction-interface-for-cics-2-12-1_documentation.zip | https://docs.tibco.com/pub/substation-cics/tibco-transaction-interface-for-cics-2-12-0_documentation.zip | https://docs.tibco.com/pub/substation-cics/tibco-transaction-interface-for-cics-2-11-1_documentation.zip | https://docs.tibco.com/pub/substation-cics/tibco-transaction-interface-for-cics-2-11-0_documentation.zip | https://docs.tibco.com/pub/substation-cics/tibco-transaction-interface-for-cics-2-10-0_documentation.zip | https://docs.tibco.com/pub/transaction-interface-for-cics/tibco-transaction-interface-for-cics-2-9-0_documentation.zip
tibco-transaction-interface-for-ims,TIBCO Transaction Interface™ for IMS,https://docs.tibco.com/products/tibco-transaction-interface-for-ims,6,,6,https://docs.tibco.com/products/tibco-transaction-interface-for-ims-2-14-0 | https://docs.tibco.com/products/tibco-transaction-interface-for-ims-2-9-0 | https://docs.tibco.com/products/tibco-transaction-interface-for-ims-2-10-0 | https://docs.tibco.com/products/tibco-transaction-interface-for-ims-2-11-0 | https://docs.tibco.com/products/tibco-transaction-interface-for-ims-2-12-0 | https://docs.tibco.com/products/tibco-transaction-interface-for-ims-2-13-0,0,
tibco-transaction-interface-for-red,TIBCO Transaction Interface™ for RED,https://docs.tibco.com/products/tibco-transaction-interface-for-red,8,,0,,8,https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-2-14-0_documentation.zip | https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-2-13-0_documentation.zip | https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-2-12-1_documentation.zip | https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-2-12-0_documentation.zip | https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-2-11-1_documentation.zip | https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-2-11-0_documentation.zip | https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-2-0-0_documentation.zip | https://docs.tibco.com/emp/substation-red/tibco-transaction-interface-for-red-1-0-0_documentation.zip
tibco-activation-service,TIBCO® Activation Service,https://docs.tibco.com/products/tibco-activation-service,2,,2,https://docs.tibco.com/products/tibco-activation-service-1-1-0 | https://docs.tibco.com/products/tibco-activation-service-1-0-0,0,
tibco-adapter-for-files-ibm-i,TIBCO® Adapter for Files (IBM i),https://docs.tibco.com/products/tibco-adapter-for-files-ibm-i,3,,0,,3,https://docs.tibco.com/pub/fa/tibco-adapter-for-files-ibm-i-5-0-1_documentation.zip | https://docs.tibco.com/pub/fa/tibco-adapter-for-files-ibm-i-5-0-0_documentation.zip | https://docs.tibco.com/pub/adapter-for-files-ibm-i/tibco-adapter-for-files-ibm-i-4-7_documentation.zip
tibco-adapter-migration,TIBCO® Adapter Migration,https://docs.tibco.com/products/tibco-adapter-migration,3,,3,https://docs.tibco.com/products/tibco-adapter-migration-1-8-1 | https://docs.tibco.com/products/tibco-adapter-migration-1-7-0 | https://docs.tibco.com/products/tibco-adapter-migration-1-8-0,0,
tibco-adapter-sdk,TIBCO® Adapter SDK,https://docs.tibco.com/products/tibco-adapter-sdk,2,,1,https://docs.tibco.com/products/tibco-adapter-sdk-5-8-0,1,https://docs.tibco.com/pub/adapter_sdk/tibco-adapter-sdk-5-7-0_documentation.zip
tibco-analytics,TIBCO® Analytics,https://docs.tibco.com/products/tibco-analytics,30,,0,,30,https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-6-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-6-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-5-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-4-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-3-4_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-3-3_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-3-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-3-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-3-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-2-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-2-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-1-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-0-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-10-0-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-14-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-14-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-13-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-12-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-7_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-6_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-5_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-4_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-3_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-2_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-11-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-10-1_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-10-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-9-0_documentation.zip | https://docs.tibco.com/pub/sfire-analyst-suite/tibco-analytics-7-8-1_documentation.zip
